name,author_title,review_text,review_rating
Max Express Courier Services llc,Ruvimbo Musekiwa,This is the worst courier I have dealt with. No response the driver failing to come after calling me and giving me the time and then later at 12 called me and told me I will come Tomorrow at 9 and yet doesn’t show up and start ignoring my calls  . So unprofessional and unethical. I wouldn’t recommend using their services they don’t respond on WhatsApp. After submitting all my details. *Please please doesn’t match Dubai standard for services* TIME WASTERS,1
Max Express Courier Services llc,Anvar Bamatraf,"On 29-11-22 I made a request to collect a file from Sharjah to Saudi Arabia.

On 30-11-22 the file was collected from my side. I have requested for tracking number on the same day  they said they will provide it tomorrow which going to be 1-12-22

On 1-12-22 I find out their office is closed.

Fine said to myself it’s holiday maybe so I will give it a time despite they told that the package will arrive to the person on Wednesday which is 30-11-22 or Saturday which is going to be on 3-12-22.

Today 5-12-22 I have contacted them for an update and they said “the package was returned to the office due to incomplete details.

When I have provided a completed details via what’s app and as well to the courier.

This is my last time using this courier company.

As they have failed me for the second time.",1
Max Express Courier Services llc,bakha _,"Poor quality of communication from delivery very rude and arrogant, tried to approach him very respectfully on the phone but no result, even he come to our office multiply times in one month.",1
Max Express Courier Services llc,simo arif,Im not satisfied with the customer service and follow up with every single minute,1
Max Express Courier Services llc,Badusha Hussain,"worst service ever, my stuff supposed to be delivered by morning and they call me after noon. they don't deliver to my door step, instead they call me to collect from under the building, the delivery guy is freaking rude and their contact center is unresponsive",1
Max Express Courier Services llc,Moizhar Izhar,Very bad 😞 there is only passing first they are not professional,1
Max Express Courier Services llc,Genna Lee,"Terrible. I was supposed to receive a package that was cash on delivery, payment terms and delivery address had been confirmed the day before. Left cash with a person at the delivery address, as I was at an appointment that afternoon and knew I would likely not have phone access. Returned to find that the courier had left because he could not reach me, instead of simply ringing the doorbell, collecting the cash and delivering the package. No sense at all. Called head office to try to re route the delivery, person on the phone was exceedingly rude.",1
Max Express Courier Services llc,NAVEED KHATTAK,"i will give them zero star,
because of their so bad service and behaviour with their customers, specially the people who are in the office and attending the calls are totally unexperienced and have no manners to talk with the customers. other then this the drivers who deliver the customers goods are soo bad people and have no responsiblity of customer goods delivery on time.
i will suggest to all dont hire this courier for any receving or deliverying packages.",1
Max Express Courier Services llc,Angelina Monelli,"Very bad service, I’m waiting 15 days for my package from Dubai the last 2 days driver is asking for location where I keep sending and give all details about the delivery time.
He didn’t follow any of the time I give to him, he called me last night 00:30 for delivery where I clear mentioned that we can receive maximum until 23:30.
He promised delivery this morning where I gave  him the time 8 to 2pm , until now there’s no delivery and he not reply my message, customer service also don’t answer the phone.
Strongly not recommend this delivery company!",1
Max Express Courier Services llc,Elvirt Zapanta,This company svcks. Not answering calls. They just pick up the phone and slam it on the telphone to get rid of ringing. Don evee transact here anymore. To much stress,1
Max Express Courier Services llc,Noufal Thadathil,"Service was unsatisfactory. Fault was not excepted by delivery man even though product was delivered to wrong location. The delivery person lacking communication skills with customer. Poorly trained employees.

After speaking to the manager,  I was satisfied as they handled my query appropriately and took initiative to resolve the issue.",1
Max Express Courier Services llc,Harish Soni,Very bad service and very bad drivers nature. Our customers said the courier person they not wait single minate. Everytime they said to our customers we are late . Just because of I lot my 5 customers.,1
Max Express Courier Services llc,heartofdiamond ae,"We ask them to send a cartoon to Indonesia on feb 2023 , till now the cartoon not reached and we are now in june 2023
We are calling them several times,but no body reply.",1
Max Express Courier Services llc,badou zeg,Very bad company poor service most stupid service .,1
Max Express Courier Services llc,Earthling Crown,This is the worst delivery company anyone can do business with. Can you imagine today is the 2nd day my cargo arrived in Dubai and am still yet to receive it from them. You guys should better run from them and get another reliable delivery company because they are not credible in evsry sense.,1
